ID,Experience,Income,Age,Family,CCAvg,Education,Mortgage,CreditCard,Securities Account,CD Account,ZIP Code,Online,Personal Loan
411,23,110,47,2,3.3,1,0,1,0,0,94111,TRUE,0
412,36,54,60,4,2.3,3,0,0,1,0,92182,FALSE,0
413,20,89,45,4,1.9,3,0,0,0,0,93311,TRUE,0
414,7,42,32,3,2.3,1,0,0,0,0,92407,TRUE,0
415,28,41,52,3,1.9,2,0,1,0,0,94309,FALSE,0
416,8,38,35,4,1,2,124,0,0,0,93106,TRUE,0
417,15,85,40,2,0.4,1,0,0,0,0,94304,TRUE,0
418,29,83,53,4,1,2,0,0,0,0,90073,TRUE,0
419,0,33,27,4,1,3,0,0,0,0,90089,FALSE,0
420,33,50,58,4,2.1,1,0,1,0,0,94501,FALSE,0
421,22,58,47,4,3.6,3,0,1,0,0,93105,TRUE,0
422,3,115,28,4,3.1,2,0,0,0,0,92333,FALSE,1
423,20,145,46,2,6.3,1,0,0,1,1,91380,TRUE,0
424,19,161,43,2,7.5,1,0,0,0,0,95616,FALSE,0
425,30,38,56,1,0.2,1,0,0,0,0,92029,FALSE,0
426,3,28,28,4,0.8,1,0,0,0,0,90505,TRUE,0
427,18,75,42,3,2.33,1,0,1,0,0,92182,FALSE,0
428,7,35,32,3,1.3,1,116,1,0,0,92521,FALSE,0
429,38,24,62,2,1,1,116,1,0,0,94720,FALSE,0
430,13,78,37,4,0.1,2,0,0,0,0,94998,TRUE,0
431,26,113,51,1,1.3,3,161,0,0,0,94086,TRUE,0
432,13,75,39,3,2.1,1,224,0,0,0,94305,TRUE,0
433,17,91,43,1,5.7,1,0,0,0,0,91311,TRUE,0
434,28,31,52,4,0.2,1,141,1,0,0,91330,TRUE,0
435,6,45,30,1,1.8,2,0,0,0,0,95819,TRUE,0
436,26,80,52,3,0.8,1,0,0,0,0,94709,FALSE,0
437,35,50,61,3,1.4,3,112,0,0,0,92122,TRUE,0
438,9,31,36,4,1,2,0,0,1,0,95825,TRUE,0
439,32,113,58,2,3.8,2,119,1,0,1,93943,TRUE,1
440,23,29,47,4,0.6,1,0,0,0,0,94304,TRUE,0
441,39,59,64,2,1.5,1,139,0,0,0,92626,TRUE,0
442,27,43,52,1,1.3,2,0,0,1,0,93555,TRUE,0
443,28,122,58,1,3,3,115,0,0,0,95136,TRUE,1
444,24,29,48,1,1,1,0,0,0,0,90509,FALSE,0
445,40,91,64,2,0,3,0,1,0,0,93106,TRUE,0
446,32,65,58,3,2.2,3,0,0,0,0,94590,TRUE,0
447,23,22,47,1,1,1,0,1,0,0,93108,FALSE,0
448,23,71,49,1,1.4,3,0,0,0,0,95134,FALSE,0
449,4,60,31,4,2,2,0,1,0,0,94588,TRUE,0
450,37,60,61,3,2,3,0,0,0,0,91706,TRUE,0
451,25,69,51,1,0.3,1,0,1,0,0,95747,TRUE,0
452,-2,48,28,2,1.75,3,89,0,0,0,94132,TRUE,0
453,13,21,39,3,0.2,2,0,0,0,0,94022,FALSE,0
454,28,53,54,4,2.8,2,0,0,1,0,92109,FALSE,0
455,24,29,50,3,0.9,3,0,0,0,0,94110,FALSE,0
456,4,60,30,4,2.2,2,0,0,0,0,91107,TRUE,0
457,39,42,64,3,0.5,2,116,0,0,0,92068,TRUE,0
458,3,69,29,3,0.3,3,0,0,0,0,94303,FALSE,0
459,24,20,48,1,1,1,0,1,0,0,95841,TRUE,0
460,10,200,35,2,3,1,458,0,0,0,91107,FALSE,0
461,36,141,60,2,2.1,1,0,1,0,0,90277,TRUE,0
462,30,81,55,2,3.7,1,0,0,1,0,92123,FALSE,0
463,4,183,29,3,8.3,3,0,0,0,0,91423,TRUE,1
464,22,149,48,2,5.5,2,0,0,1,1,94928,TRUE,1
465,19,83,43,4,3.6,3,0,1,0,0,94305,FALSE,1
466,42,35,66,1,1.9,2,172,0,0,0,94305,TRUE,0
467,0,13,25,2,0.9,3,0,0,0,0,91342,TRUE,0
468,20,39,45,1,2.4,1,0,1,0,0,90232,FALSE,0
469,10,21,34,1,0.5,3,0,0,0,0,92634,TRUE,0
470,23,10,48,2,0.7,3,0,1,0,0,94609,TRUE,0
471,6,84,32,4,1.8,2,0,0,0,0,91006,FALSE,0
472,24,30,50,4,0.1,1,161,1,0,0,91768,TRUE,0
473,19,31,43,4,0.3,1,156,0,0,0,90007,TRUE,0
474,39,182,64,1,1.2,2,547,0,0,0,93955,TRUE,nan
475,34,114,60,2,6.9,1,0,0,0,0,90028,TRUE,0
476,19,152,43,3,6.1,2,0,0,0,0,92008,FALSE,1
477,34,53,60,1,0.8,2,0,1,1,0,92717,FALSE,0
478,39,24,64,4,0.4,2,78,0,0,0,95112,TRUE,0
479,20,150,44,2,3.3,1,0,1,0,0,95060,FALSE,0
480,36,132,60,2,6,1,470,1,0,0,92154,TRUE,0
481,29,68,54,3,1.6,3,0,1,0,0,94998,TRUE,0
482,9,53,33,1,1.2,1,0,1,0,0,94063,FALSE,0
483,32,173,56,1,4.6,2,88,0,0,1,94022,TRUE,1
484,5,30,29,3,1,2,0,0,0,0,90095,FALSE,0
485,1,113,25,2,0.2,1,0,1,0,0,95023,TRUE,0
486,34,15,60,1,0.8,2,0,0,0,0,95014,TRUE,0
487,30,84,55,2,3.7,1,304,0,1,0,92173,TRUE,0
488,13,88,39,4,1.4,2,0,1,0,0,94117,TRUE,0
489,13,43,37,3,2.8,1,0,0,0,0,94122,TRUE,0
490,28,43,53,2,2.1,3,0,1,0,1,91380,TRUE,0
491,10,90,34,2,2.7,1,0,0,0,0,94303,TRUE,0
492,18,34,42,4,0.3,1,104,0,1,0,92115,TRUE,0
493,36,38,60,4,1.3,1,0,0,0,0,94596,TRUE,0
494,24,173,50,1,1,1,0,1,0,0,94720,TRUE,0
495,17,160,41,2,8,1,0,0,0,0,92647,TRUE,0
496,0,44,25,4,0.6,2,0,1,0,0,94545,TRUE,0
497,24,83,50,2,0.4,3,0,0,0,0,94301,TRUE,0
498,22,94,48,4,2.6,3,0,0,0,0,90623,TRUE,0
499,8,43,32,1,2.1,3,0,1,0,0,95023,FALSE,0
500,25,42,50,3,1.7,2,0,0,0,0,93108,TRUE,0
501,33,34,59,2,0.3,1,0,0,0,0,92177,FALSE,0
502,26,39,50,3,1.9,2,0,0,0,0,90640,TRUE,0
503,19,70,44,1,0.1,2,0,0,0,0,92833,FALSE,0
504,5,39,31,4,1.8,3,185,1,0,0,94022,FALSE,0
505,10,44,40,3,2,3,0,0,0,0,94720,TRUE,0
506,12,69,36,3,3.1,2,0,0,0,0,94305,TRUE,1
507,25,44,51,3,0.9,3,0,0,0,0,94608,FALSE,0
508,40,32,64,3,0.1,3,0,0,0,0,91380,TRUE,0
509,22,15,47,2,0.7,3,0,0,0,0,95521,FALSE,0
510,28,118,52,2,6.8,1,112,0,0,0,90503,TRUE,0
511,26,62,51,1,1.3,2,221,0,0,0,95136,TRUE,0
512,5,82,31,4,2.2,2,0,0,0,0,94143,FALSE,0
513,14,54,39,3,3,1,108,1,0,0,95035,FALSE,0
514,6,48,30,1,2.1,3,0,0,0,0,94607,FALSE,0
515,1,74,27,3,0.3,3,0,0,0,0,91730,TRUE,0
516,16,113,41,1,1,3,211,1,0,0,92780,FALSE,0
517,27,81,53,3,1.7,2,0,0,0,0,90009,FALSE,0
518,27,43,54,3,1,2,169,0,0,0,92834,FALSE,0
519,4,34,28,1,1.8,2,0,0,0,0,92677,TRUE,0
520,9,48,34,1,2.5,3,105,0,0,0,95616,TRUE,0
521,37,54,61,4,1.2,2,129,1,0,0,90024,TRUE,0
522,24,75,48,4,1.4,2,0,0,0,0,92518,TRUE,0
523,11,72,36,1,2.8,1,224,0,0,0,91007,FALSE,0
524,31,39,56,4,0.9,1,0,0,0,0,93023,FALSE,0
525,-1,75,24,4,0.2,1,0,0,0,0,93014,TRUE,0
526,38,79,64,2,2.8,1,179,0,0,0,94024,FALSE,0
527,2,205,26,1,6.33,1,271,1,0,0,93106,FALSE,0
528,8,65,33,2,0.1,1,89,0,0,0,90027,TRUE,0
529,39,122,64,4,0.2,1,378,0,0,0,90089,TRUE,1
530,15,82,39,1,0.8,2,0,0,0,0,95207,TRUE,0
531,30,21,54,2,0.2,1,0,1,0,0,91706,FALSE,0
532,6,50,32,4,2.1,3,0,1,1,1,90401,TRUE,0
533,37,39,62,2,2.8,1,113,1,0,1,94305,TRUE,0
534,2,101,27,1,1.9,1,0,0,0,0,92807,FALSE,0
535,28,41,53,2,0.6,3,0,0,1,0,93117,FALSE,0
536,25,132,51,1,0.3,1,0,0,0,0,94143,TRUE,0
537,-1,43,25,3,2.4,2,176,0,0,0,92173,TRUE,0
538,20,131,44,1,4.9,3,0,0,0,0,90717,TRUE,1
539,5,11,31,1,0.4,2,76,1,0,0,94534,FALSE,0
540,32,21,57,1,0.3,3,117,0,0,0,94720,FALSE,0
541,-1,109,25,4,2.3,3,314,0,0,0,94010,TRUE,0
542,6,141,30,2,4.33,1,0,0,0,0,95014,FALSE,0
543,14,81,40,3,0.1,1,0,0,0,0,94709,TRUE,0
544,38,54,63,3,2.4,1,90,1,0,0,94704,FALSE,0
545,10,164,35,2,7.8,1,0,0,0,0,91614,TRUE,0
546,19,28,43,4,0.3,1,87,0,0,0,94303,FALSE,0
547,2,68,27,3,2.6,3,203,0,1,0,94025,FALSE,0
548,14,44,44,3,2,3,180,1,1,1,94132,TRUE,0
549,23,61,49,1,1.4,3,0,1,0,0,94117,TRUE,0
550,36,35,61,3,1.3,2,0,1,0,0,94110,FALSE,0
551,34,54,60,3,0.3,2,0,1,0,0,94301,TRUE,0
552,34,14,59,1,0.1,1,0,1,0,0,93118,TRUE,0
553,3,52,28,4,2.2,1,230,0,0,0,90024,TRUE,0
554,28,101,52,2,0.3,1,0,0,0,0,91330,FALSE,0
555,2,149,28,2,7.2,1,0,0,0,0,94720,TRUE,0
556,8,35,34,4,0.8,1,137,1,0,1,92037,TRUE,0
557,34,21,60,3,0.3,3,129,0,0,0,93105,TRUE,0
558,15,118,39,2,1.9,1,0,1,0,0,95039,FALSE,0
559,5,38,30,4,2,2,0,0,1,0,95064,FALSE,0
560,25,24,49,4,0.2,1,138,0,0,0,95818,TRUE,0
561,18,59,43,1,3.7,3,0,0,0,0,93943,TRUE,0
562,33,41,63,4,1.67,3,0,0,0,0,94234,TRUE,0
563,3,85,28,1,0.8,2,0,1,0,0,94035,TRUE,0
564,27,12,51,4,1,1,0,0,0,0,94608,TRUE,0
565,7,32,33,1,0.6,3,152,0,0,0,94904,FALSE,0
566,29,79,55,3,0.8,1,0,0,0,0,90210,TRUE,0
567,28,175,53,3,3.6,3,0,1,0,1,95060,TRUE,1
568,8,28,34,3,0.9,1,0,0,0,0,95112,FALSE,0
569,9,41,34,2,0.1,1,161,1,0,0,92101,TRUE,0
570,14,70,40,3,2.1,1,185,0,0,0,95136,FALSE,0
571,25,161,49,3,6.5,2,485,0,1,1,94928,FALSE,1
572,9,53,35,4,2.2,2,0,0,0,0,94143,TRUE,0
573,15,128,39,1,3.4,1,0,0,0,0,92333,FALSE,0
574,28,50,55,3,1,2,0,1,0,0,95020,TRUE,0
575,5,80,29,2,2,2,0,1,0,0,94709,TRUE,0
576,30,93,54,1,2.7,2,0,0,0,0,91107,TRUE,0
577,-1,48,25,3,0.3,3,0,1,0,0,92870,FALSE,0
578,28,149,52,2,6.8,1,0,0,0,0,94043,TRUE,0
579,19,49,46,3,2.5,2,0,1,0,0,92124,TRUE,0
580,33,88,57,1,2.7,2,0,0,0,0,93524,TRUE,0
581,22,22,52,4,0.4,3,0,1,0,0,90049,TRUE,0
582,3,55,28,4,2.2,1,0,1,0,0,94521,TRUE,0
583,18,72,44,1,0.7,3,155,0,0,0,95678,FALSE,0
584,-1,38,24,2,1.7,2,0,0,0,0,95045,TRUE,0
585,16,114,40,1,3.4,1,300,0,0,0,91604,TRUE,0
586,4,83,34,4,4,3,0,0,0,0,92653,TRUE,0
587,14,101,39,2,0.4,1,0,1,0,0,94305,TRUE,0
588,24,94,50,1,4.9,1,272,0,0,0,93305,TRUE,0
589,17,40,41,2,2.5,1,0,1,0,1,93117,TRUE,0
590,7,128,31,1,6,1,0,0,0,0,92821,FALSE,0
591,3,39,29,4,2.1,3,0,0,0,0,94612,TRUE,0
592,5,51,30,1,1,1,0,0,0,0,92037,TRUE,0
593,20,79,44,4,2,3,0,1,1,1,95051,TRUE,nan
594,7,48,33,4,2.2,2,0,0,0,0,90025,TRUE,nan
595,26,85,50,1,0,1,144,0,0,0,94143,FALSE,nan
596,18,41,42,1,1.8,1,94,0,0,0,92121,TRUE,nan
597,22,152,48,1,3.5,3,0,0,0,0,94022,TRUE,1
598,-2,125,24,2,7.2,1,0,1,1,0,92835,FALSE,0
599,31,11,56,2,0.2,3,90,0,0,0,92374,FALSE,0
600,4,103,28,2,2.5,1,0,1,0,0,94720,TRUE,0
601,30,141,56,2,0.5,1,0,0,0,0,94143,TRUE,0
602,32,38,58,1,1.4,1,0,1,0,0,91320,TRUE,0
603,5,135,29,2,0.6,1,0,0,0,0,95035,FALSE,0
604,38,28,63,2,0.5,2,89,0,0,0,94720,TRUE,0
605,3,70,28,4,2.2,1,240,1,0,0,90245,FALSE,0
606,31,41,57,1,0.2,1,0,1,0,0,91330,TRUE,0
607,8,81,34,3,0.9,2,208,0,0,0,91741,TRUE,0
608,3,170,28,1,0.1,3,0,0,0,0,95014,FALSE,1
609,2,55,27,4,1.7,2,0,0,0,0,91910,TRUE,0
610,11,24,37,4,1.5,3,0,0,0,0,91770,FALSE,0
611,28,81,52,3,1.8,2,275,0,0,0,94132,FALSE,0
612,23,32,49,4,1.8,1,83,0,0,0,94701,FALSE,0
613,40,129,65,1,1.3,1,0,1,0,0,90095,TRUE,0
614,35,108,60,1,0.9,1,0,0,1,0,94904,FALSE,0
615,12,180,37,1,8.6,1,0,1,0,0,90034,TRUE,0
616,37,139,63,2,6.9,1,0,0,0,0,93943,FALSE,0
617,14,33,40,2,1.4,3,0,1,0,0,94025,TRUE,0
618,20,74,46,4,2.6,3,0,0,0,0,94024,TRUE,0
619,37,42,63,2,0.7,3,115,0,0,0,91320,TRUE,0
620,27,73,57,1,3,3,0,0,0,0,93106,FALSE,0
621,8,115,33,4,2.9,2,0,0,0,0,91129,TRUE,1
622,17,114,41,2,1.8,2,0,0,0,0,91125,TRUE,0
623,17,92,41,2,1.9,1,131,0,0,0,93555,TRUE,0
624,19,34,44,1,0.3,3,78,0,0,0,95616,TRUE,0
625,6,54,33,2,1.67,2,122,0,0,0,92821,TRUE,0
626,28,64,52,2,1,3,211,0,0,0,95605,TRUE,0
627,6,42,30,1,0.2,3,100,1,0,0,94305,FALSE,0
628,19,70,45,3,2.1,1,0,0,0,0,92677,TRUE,0
629,24,51,49,1,1.3,2,0,0,0,0,90071,FALSE,0
630,19,71,45,4,2.9,1,218,1,0,1,91711,TRUE,0
631,7,35,32,3,1.3,1,108,1,0,0,96651,FALSE,0
632,18,40,45,3,1,2,0,0,0,0,94960,TRUE,0
633,32,165,57,4,2.7,3,0,0,0,0,94720,TRUE,1
634,31,18,61,1,1.5,3,0,1,0,0,94583,TRUE,0
635,31,32,57,3,1.4,1,0,1,1,1,90034,TRUE,0
636,35,35,60,3,0.2,1,169,0,0,0,90509,TRUE,0
637,16,120,40,2,6.1,1,196,0,0,0,92037,TRUE,0
638,28,31,53,4,0.1,3,0,0,0,0,90245,TRUE,0
639,16,35,42,3,1.5,1,0,0,0,0,92054,FALSE,0
640,36,32,62,2,0.2,3,0,1,0,0,92646,TRUE,0
641,18,85,43,1,3.7,3,327,0,1,0,94960,TRUE,0
642,10,139,35,2,7.8,1,0,0,0,0,95060,FALSE,0
643,24,103,50,1,0.3,1,0,0,0,0,94132,TRUE,0
644,21,152,45,2,1.4,1,0,0,0,0,91902,TRUE,0
645,27,33,52,2,2,2,0,0,0,0,92121,TRUE,0
646,9,84,35,4,2.2,2,322,0,0,0,95120,FALSE,0
647,33,61,58,4,1.7,1,0,0,0,0,90033,FALSE,0
648,38,64,62,4,2.2,1,123,1,1,1,95064,TRUE,0
649,25,34,50,1,1.3,2,0,0,0,0,95621,TRUE,0
650,-1,82,25,4,2.1,3,0,0,0,0,92677,TRUE,0
651,22,122,47,1,5.1,3,163,0,1,0,90037,FALSE,1
652,4,58,28,3,1.5,1,131,0,0,0,92121,FALSE,0
653,9,92,34,1,2.8,1,0,0,0,0,90005,TRUE,0
654,23,78,49,2,2.4,2,205,1,0,0,92691,FALSE,0
655,29,129,54,4,4.2,3,0,0,0,0,93940,FALSE,1
656,25,13,50,2,0.7,3,0,0,0,0,91109,FALSE,0
657,11,81,37,1,2.8,3,145,0,0,0,94539,FALSE,0
658,8,23,38,1,0.67,3,0,0,0,0,95207,FALSE,0
659,26,35,52,3,0.9,3,0,0,0,0,91711,FALSE,0
660,39,79,63,4,1.7,2,0,1,0,0,93009,TRUE,0
661,14,165,39,2,3.3,1,0,0,0,0,92126,TRUE,0
662,38,52,63,2,2.8,1,0,0,0,0,94720,TRUE,0
663,41,185,65,3,2,2,0,0,0,0,93561,FALSE,1
664,20,49,46,3,2.2,2,0,0,0,0,90503,FALSE,0
665,30,64,54,1,1.8,3,227,1,0,0,95126,FALSE,0
666,24,61,54,4,2,3,0,0,1,0,92866,TRUE,0
667,26,112,52,1,2.4,1,0,1,1,1,92120,TRUE,0
668,39,72,63,3,2,3,190,0,1,0,93106,TRUE,0
669,41,18,66,3,0.5,1,0,0,0,0,94010,FALSE,0
670,29,41,56,4,2.5,2,0,0,0,0,94109,FALSE,0
671,-1,61,23,4,2.6,1,239,0,0,0,92374,TRUE,0
672,41,105,65,1,3,2,282,0,1,1,92612,TRUE,1
673,27,23,51,1,0.2,1,0,0,0,0,96651,TRUE,0
674,10,22,34,1,0.5,3,85,0,0,0,95670,FALSE,0
675,23,59,49,3,2.1,1,0,0,0,0,95827,FALSE,0
676,2,33,29,1,2,2,160,0,0,0,91711,FALSE,0
677,23,11,47,1,0.9,3,103,1,0,0,94063,FALSE,0
678,21,204,46,2,2.8,1,0,0,0,0,92780,TRUE,0
679,27,61,52,4,1.8,3,207,0,0,0,92101,FALSE,0
680,31,103,55,3,1.8,2,364,0,0,0,92093,FALSE,0
681,36,51,61,3,1.5,1,0,1,0,0,94706,FALSE,0
682,9,164,34,1,6,3,0,0,0,0,94720,TRUE,1
683,34,12,58,1,0.1,2,0,1,0,0,90504,FALSE,0
684,16,82,40,1,3.6,2,0,0,0,0,91311,FALSE,0
685,17,164,43,1,2.4,1,449,0,0,0,90266,TRUE,0
686,8,48,35,2,1.67,2,0,0,0,0,93107,TRUE,0
687,-1,38,24,4,0.6,2,0,0,0,0,92612,TRUE,0
688,22,65,48,2,1.5,2,0,0,0,0,92120,TRUE,0
689,20,71,44,4,1.9,1,207,0,0,0,94304,TRUE,0
690,30,18,54,1,0.3,1,0,0,1,1,94591,TRUE,0
691,34,52,59,2,1.6,3,75,0,0,0,94115,TRUE,0
692,18,48,45,3,2.5,2,113,1,0,0,90025,TRUE,0
693,2,30,26,1,1,3,111,0,0,0,94720,FALSE,0
694,15,40,40,2,2.2,3,107,0,0,0,92096,TRUE,0
695,7,112,32,1,3.8,1,81,0,0,0,90740,TRUE,0
696,4,115,29,1,1.9,1,0,0,0,0,92717,FALSE,nan
697,27,63,51,2,1,3,82,0,0,0,92251,TRUE,nan
698,17,85,42,1,3.7,3,0,0,0,0,92648,TRUE,0
699,38,59,64,1,2.5,3,220,0,0,0,92028,FALSE,0
700,20,68,44,1,0.8,3,91,0,0,0,95060,FALSE,0
701,11,84,37,2,1.8,1,0,1,0,0,90089,TRUE,nan
702,19,62,44,3,0.8,3,0,1,0,0,93106,FALSE,0
703,9,109,35,3,4,1,0,0,0,0,92709,FALSE,1
704,17,141,41,2,7.6,1,92,0,0,0,94022,FALSE,0
705,32,129,56,1,7.4,1,0,0,0,0,94065,FALSE,0
706,36,30,62,3,0.7,2,0,0,0,0,94720,TRUE,0
707,34,148,58,1,4.7,1,0,0,0,0,95819,TRUE,0
708,20,25,47,3,0.67,2,0,1,0,0,95064,TRUE,nan
709,10,21,35,3,1.3,1,115,0,0,0,92182,FALSE,0
710,4,72,29,4,2.2,1,0,0,0,0,95841,TRUE,0
711,17,59,43,3,0.9,3,87,1,0,0,94085,TRUE,0
712,37,83,62,3,1.8,2,187,0,1,0,91754,FALSE,0
713,16,10,41,2,0.3,2,0,0,0,0,94123,TRUE,0
714,9,84,34,3,0.6,2,0,0,0,0,92009,TRUE,0
715,23,98,50,3,2,2,0,0,0,0,92068,FALSE,0
716,23,32,47,1,1,1,0,1,1,1,92130,TRUE,0
717,5,31,29,4,0.4,2,161,1,0,0,96064,TRUE,0
718,34,94,59,3,0.5,1,0,1,0,0,93940,FALSE,0
719,31,21,56,2,0.2,3,137,1,0,1,90024,TRUE,0
720,35,110,61,3,4.4,1,0,0,1,0,92521,TRUE,0
721,32,38,58,1,2.2,3,0,0,0,0,94025,FALSE,0
722,24,39,49,1,1.4,3,0,0,0,0,92717,TRUE,0
723,21,132,45,3,1.2,2,0,1,0,1,91103,TRUE,1
724,24,61,50,4,2.6,1,0,0,0,0,94301,TRUE,nan
725,38,92,64,1,2,1,0,0,0,0,94086,TRUE,nan
726,15,119,39,2,6.1,1,0,0,0,0,92037,FALSE,nan
727,33,53,58,4,2.1,1,0,0,0,0,91030,TRUE,nan
728,37,18,62,3,1.3,2,0,0,0,0,92037,TRUE,nan
729,20,114,45,2,4.4,2,0,0,0,0,94720,FALSE,1
730,28,90,58,1,3,3,0,1,0,0,93106,FALSE,0
731,18,140,43,1,7,1,205,0,0,0,95616,TRUE,0
732,3,90,28,2,3.3,1,0,1,0,0,90066,TRUE,0
733,1,85,26,1,1.9,1,0,0,0,0,90064,TRUE,0
734,24,80,49,1,1.2,1,0,0,0,0,92009,TRUE,0
735,42,53,66,2,1.1,1,0,1,0,0,92182,TRUE,0
736,7,49,33,4,2.2,2,0,0,0,0,95403,TRUE,0
737,35,152,61,3,3.3,3,0,0,0,0,91016,TRUE,1
738,37,138,64,2,2.8,2,0,0,0,0,94709,TRUE,1
739,10,80,36,4,2.2,2,0,0,0,0,94596,TRUE,0
740,23,82,49,2,2.4,2,0,0,0,0,91902,FALSE,0
741,27,195,52,1,8.1,1,0,0,0,0,90266,FALSE,0
742,37,22,61,1,1.2,3,0,0,0,0,94590,TRUE,0
743,6,81,32,1,2.5,1,0,0,0,0,92626,TRUE,0
744,37,40,61,4,2.2,1,0,1,1,1,94539,TRUE,0
745,20,154,45,2,2.8,1,0,0,1,0,94720,TRUE,0
746,4,49,30,3,1.1,2,0,1,0,0,93955,FALSE,0
747,37,85,62,4,3.4,2,0,0,0,0,95051,TRUE,0
748,32,21,57,3,0.1,2,0,0,1,1,94112,TRUE,0
749,17,14,41,1,1,1,0,0,0,0,91330,FALSE,0
750,34,60,58,4,1.6,2,0,1,0,0,92008,FALSE,0
751,5,138,29,2,4.33,1,0,0,0,0,93106,TRUE,0
752,28,98,53,1,1.3,3,355,0,0,0,90210,TRUE,0
753,39,22,64,4,0.6,2,0,0,0,0,90071,FALSE,0
754,23,49,49,1,1.2,2,0,1,0,0,94720,TRUE,0
755,14,102,38,2,1.9,1,0,1,0,1,95020,TRUE,0
756,30,45,56,4,0.7,2,0,1,0,0,91103,FALSE,0
757,31,82,56,4,1.3,3,0,0,0,0,95348,TRUE,0
758,28,81,52,3,1.8,2,0,0,1,0,91745,FALSE,0
759,39,35,64,1,1.5,2,0,0,1,0,90266,FALSE,0
760,28,59,53,2,1.9,2,0,0,0,0,91950,TRUE,0
761,3,52,29,3,1.1,2,0,0,0,0,92122,TRUE,0
762,24,84,48,3,0.7,1,166,0,0,0,92152,TRUE,0
763,6,85,32,1,2.7,2,100,0,0,0,90504,TRUE,0
764,28,65,54,1,0.2,1,0,1,0,0,94122,FALSE,0
765,13,89,37,2,1.7,2,314,1,0,0,95051,FALSE,0
766,21,109,47,4,1.8,1,0,0,0,0,95822,FALSE,1
767,12,81,37,1,2.8,1,0,0,0,0,94538,FALSE,0
768,39,38,64,1,1.1,3,108,0,0,0,92024,FALSE,0
769,19,72,43,2,1.7,1,0,0,0,0,90024,TRUE,0
770,6,78,33,4,2,2,119,0,1,0,90250,TRUE,0
771,2,172,26,2,6.9,2,0,0,0,0,94551,TRUE,1
772,18,71,42,3,2.33,1,106,0,1,0,91614,TRUE,0
773,28,165,54,1,4.1,3,0,1,0,1,92093,TRUE,1
774,16,120,41,2,3.9,1,0,1,0,0,92612,TRUE,0
775,29,39,55,1,0.2,1,0,1,0,0,92154,FALSE,0
776,39,23,65,3,0.7,2,0,1,0,0,92835,FALSE,0
777,26,135,50,2,4.6,3,91,0,0,0,92121,TRUE,1
778,31,12,55,2,0.2,1,76,1,0,0,95060,TRUE,0
779,36,92,62,2,0.7,2,0,0,0,0,94801,TRUE,0
780,28,192,53,2,6.4,3,0,0,0,0,94304,FALSE,1
781,7,42,32,4,0.8,1,0,1,0,0,92634,TRUE,0
782,32,158,56,3,3.7,3,0,0,0,0,94588,TRUE,1
783,30,194,54,3,6,3,587,1,1,1,92056,TRUE,1
784,20,160,44,2,7.6,1,0,0,1,0,94606,FALSE,0
785,22,98,48,2,6.3,1,0,0,0,0,94115,FALSE,0
786,22,164,46,2,7.6,1,0,1,0,1,94122,TRUE,0
787,21,42,45,2,2.5,1,0,0,1,0,94305,TRUE,0
788,15,202,45,3,10,3,0,0,0,0,91380,FALSE,1
789,34,10,58,4,0.7,1,0,0,0,0,92521,FALSE,0
790,3,31,29,4,0.3,2,0,0,0,0,92126,TRUE,0
791,30,58,55,4,0.9,1,0,1,0,0,92028,TRUE,0
792,29,65,55,4,2.8,2,0,0,0,0,94501,TRUE,0
793,16,98,41,1,4,3,0,1,0,0,93117,FALSE,0
794,-2,150,24,2,2,1,0,0,0,0,94720,TRUE,0
795,29,44,54,2,2.3,3,0,0,0,0,91301,TRUE,0
796,32,15,57,2,0.2,3,0,1,0,0,92806,FALSE,0
797,6,82,30,2,2.5,1,0,0,0,0,93657,FALSE,0
798,17,61,42,3,0.5,3,0,0,0,0,94998,TRUE,0
799,2,38,29,1,2,2,0,0,0,0,93063,FALSE,0
800,3,39,29,4,2.1,3,0,0,0,0,95051,TRUE,0
801,7,173,31,1,6,1,0,0,0,0,91040,TRUE,0
802,23,8,47,4,0.2,1,0,0,0,0,92612,TRUE,0
803,12,51,36,3,2,1,214,0,0,0,92521,TRUE,0
804,27,62,52,4,1.8,3,82,0,0,0,92661,FALSE,0
805,28,34,54,4,0.7,2,0,0,0,0,94061,TRUE,0
806,29,132,55,3,5.9,2,307,0,0,0,95758,FALSE,1
807,27,44,53,4,1.5,3,0,0,0,0,94542,FALSE,0
808,27,162,52,1,8.1,1,0,0,0,0,92096,TRUE,0
809,39,64,64,3,2.2,1,0,0,0,0,92068,TRUE,0
810,29,111,54,1,0.1,3,0,1,0,0,94304,FALSE,0
811,6,41,32,2,2,3,0,0,0,0,92182,FALSE,0
812,33,52,63,4,1.67,3,0,0,0,0,94720,FALSE,0
813,10,65,36,4,2.2,2,0,0,0,0,90089,FALSE,0
814,25,130,50,1,1.1,2,0,0,0,0,94720,TRUE,1
815,8,45,33,2,0.1,1,0,1,0,0,93943,FALSE,0
816,38,35,62,1,1.9,2,118,0,0,0,94596,FALSE,0
817,23,65,49,3,0.7,2,263,1,0,0,94035,TRUE,0
818,15,38,41,2,0.7,1,91,0,0,0,90291,TRUE,0
819,27,42,51,4,1.1,2,0,1,0,0,95039,TRUE,0
820,30,45,56,4,1.5,3,0,0,0,0,90024,FALSE,0
821,25,145,51,1,0.3,1,0,0,0,0,90740,TRUE,0
822,13,33,39,4,1.5,3,0,0,0,0,92093,FALSE,0
